,docs,topics,target
3016,how the hell can anyone be undecided the day trump won i already knew we had to vote him out not only is he the worst president ever he s a despicable human being ,-1,biden
3017,debates hands down the fly landed on mike pence because it wanted to show all the voters who to vote for in november trump pence fly s choice as well just shows president trump was correct all along,-1,biden
3018,this arrogant broken down channel certainly knows how undecideds vote they were brilliant in just setting up their cult for more screaming the next for years oh,-1,biden
3019,any texan that votes for biden should be tarred and feathered and thrown out of the state it would totally destroy the state eventually ,-1,biden
3020,undecided vote biden or vote doom america has to take a serious shut down and the reopen any other will spiraling down further ,-1,biden
3021,debates hands down the fly landed on mike pence because it wanted to show all the voters who to vote for in november trump pence fly s choice as well just shows president trump was correct all along,-1,biden
3022,getting rid of fossil fuels why bs climate change theory worst weather year in history was vote trump ,-1,trump
3023,media are colluding together to take power of this country then you deserve what comes to you if joe biden wins ,-1,biden
3024,sounds like republicans are forcing the supreme court pick so that they do not have to vote for trump,-1,biden
3025,a man who set the bar for the presidency so high that trump can only lie to convince americans to vote for him i miss obama ,-1,biden
3026,everybody has to convince non voters to vote vote the hoax president away from the white house and save usa please business people rich,-1,biden
3027,i know biden is a racist he said you ai n t black if you do not vote democrat can you imagine what a slap in the face of afro americans that was he thinks,-1,biden
3028,as of any undecided voter are just halfway morons in my opinion as of when the president said he knew how dangerous it was and did nothing immediately should ve made you vote for anyone but trump,-1,biden
3029,many many trump supporters are voting for rherd immunity covid death rate out of control rtheft billionaire pays a,-1,biden
3030,trump won the debate and is winning in a landslide ,-1,trump
3031,if you vote for biden and you live in texas you re not a real texan you re a trader to the state ,-1,trump
3032,undecided people voting for trump,-1,trump
3033,im just here to watch people pretend biden got even close to winning that debate trump smoked him on live tv,-1,trump
3034,could see his bottom lip out the bottom as spoke and his entire chin haha he is definitely voting for trump he obviously never worn a mask ever ,-1,trump
3035,joe biden win,-1,biden
3036,trump didn dare run against you in president obama beep beep beep voted blue up and down ,-1,biden
3037,few good men wake up republican senators there is moment to allow self preservation to kick in vote no on barrett s confirmation america does not want a justice chosen by a self confessed sexual,-1,biden
3038,even as a lifelong democrat i cannot argue that trump won that debate,-1,biden
