,docs,topics,target
2048,please please vote trump out vote for biden harris do not trust any of the polls vote during early voting do not wait until election day stay safe and stay well thanks ,1,biden
2049,i voted for hilary in but i just can for biden his policies make no sense and i feel like,1,biden
2050,i have already voted for joe biden but i do want to tell you thank you very much for letting the,1,biden
2051,thats interesting with barret voted in they no longer need trump,1,trump
2052,put put back together again humpty dumpty wants a crown and he s willing to turn your life upside down please vote like your life depended s on it because it does how do you want to live the next,1,biden
2053,biden looks like he should be doing commercials for aarp and reverse mortgages voting him in would be the same as taking advantage of seniors,1,trump
2054,seen what yrs of trump did to america do you like it or not if you like it then vote for trump if you do not then vote biden easy and simple you do not have any other,1,biden
2055,trump lies to his followers everyday and biden saids one wrong thing wrong and biden is the worst unbelievable vote trump out come on wisconsin get it done ,1,biden
2056,his chances last night raising taxes and promising to destroy the oil industry does not make people excited to vote for you those are the things nightmares are made of when millions of people are out of work,1,biden
2057,my family and friends all just voted biden go biden before this clown ever ran i was republican never again,1,biden
2058,my family and friends all just voted biden and k a m a l a go biden ,1,biden
2059,my family and friends all just voted biden and k a m a l a go biden before this clown ever,1,biden
2060,actions are historic and he deserved a nobel peace prize for this without question netanyahu knows biden could potentially win and has spoken with him in the past so he is n t going to bash him for trump,1,biden
2061,himself that he hired obama to talk for him wake up people it not obama that you are voting for so why is he here because biden can not do it the easiest thing a,1,biden
2062,trump just won re election biden gaffed so many times i am starting to believe that the cognitive decline is real ,1,biden
2063,darkness that biden was talking about and it all on the left i see hope and this is a win for trump ,1,biden
2064,biden won,1,biden
2065,if the only reason your voting for biden is because you think trump is waacist you re ratarded ,1,trump
2066,your just saying this because your not the current president and you just want to make yourself look good and vote for biden and help biden out he probably paid you to say this ,1,trump
