,Unnamed: 0,docs,topics,target
2434,2434,all of them say vote hell what for all of them say the same shit and do not do shit for the poor but,0,biden
2435,2435,cnn you guys are so weak cnn should hope trump wins because orange man bad is all they have if biden wins their network will be history ,0,biden
2436,2436,little baby sister so funny in the first place i don get it why american ppl have voted him as president he is undoubtedly one of a kind president and who is not disgusted with,0,biden
2437,2437,happens when something god awful replaces decency donald trump has saddened my soul for over four years please vote this man out so we can begin to heal as a country it might get worse before,0,biden
2438,2438,he is approving of the proud boys publicly he causes a problem to make people believe the votes are corrupt trump did say the election will be corrupt how are people not connecting the dots,0,biden
2439,2439,your opinion how can i get this done to best help your community and the other camp says vote for me and i help out when it convenient for me let worry about everything else before we,0,biden
2440,2440,i have the utmost respect for this man and i certainly hope that people listen and vote trump out ,0,biden
2441,2441,cnn a god dmn devil vote for trump i don want to be cents ,0,trump
2442,2442,a vote for donald trump is a vote for the devil,0,trump
2443,2443,and i totally not understanding why in all thats going on in this world we leave in why would anybody vote for this empty shell of a man donald j trump whos perpetrating fraud stating that he going to bring,0,trump
2444,2444,a teleprompter he dose it off the cuff you got to admire that he speaks form the heart vote not the imposter in the white house grifter and tax cheet a normal hard working american pays more tax,0,biden
2445,2445,america vote for freedomvote republican president donald trump ,0,trump
2446,2446,america vote for freedom vote republicanpresident donald trump ,0,biden
2447,2447,stupid lady she was paid for cnn all this is a farce trump is the best president ever he will win again big big big dem xd crats will cry again like in ,0,biden
2448,2448,america vote for freedom vote republican president donald trump ,0,trump
2449,2449,they don want one candidate or the other to win because of policy it not that simple they know that if trump is president democrats are,0,biden
2450,2450,the point is america will vote freedom will vote republican president donald trump ,0,biden
2451,2451,what a president sometimes i forget how stupid my vote for trump was ,0,biden
2452,2452,let s vote trump out kick him out of this planet ,0,biden
2453,2453,his constituency proud boys anon and all lowlife people he is being use to terrorise americans any votes for him sinks america further in eyes of the world ,0,biden
2454,2454,i am with nipsey and yg if you vote trump then you re probably on dope ,0,trump
